CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
"01/02/2018,15:35:00,3CF,2200 E MONUMENT ST,ROBBERY - COMMERCIAL,I,FIREARM,321,EASTERN,Middle East,-76.58574,39.29873,""(39.298730000000, -76.585740000000)"",RETAIL/SMA,1"
"01/02/2018,15:35:00,3CF,2200 E MONUMENT ST,ROBBERY - COMMERCIAL,I,FIREARM,321,EASTERN,Middle East,-76.58574,39.29873,""(39.298730000000, -76.585740000000)"",RETAIL/SMA,1"
"01/02/2018,15:26:00,6E,3700 SAINT MARGARET ST,LARCENY,O,,913,SOUTHERN,Brooklyn,-76.59563,39.23279,""(39.232790000000, -76.595630000000)"",STREET,1"
"01/02/2018,15:00:00,3EF,6400 EASTERN AVE,ROBBERY - COMMERCIAL,O,FIREARM,242,SOUTHEASTERN,Pulaski Industrial Area,-76.53789,39.28769,""(39.287690000000, -76.537890000000)"",GAS STATIO,1"
"01/02/2018,15:00:00,4E,2200 PRESSTMAN ST,COMMON ASSAULT,I,HANDS,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65257,39.30504,""(39.305040000000, -76.652570000000)"",SCHOOL,1"
"01/02/2018,15:00:00,5A,600 E 35TH ST,BURGLARY,I,,543,NORTHERN,Waverly,-76.6076,39.33079,""(39.330790000000, -76.607600000000)"",ROW/TOWNHO,1"
"01/02/2018,15:00:00,5D,0 S GILMOR ST,BURGLARY,I,,933,SOUTHERN,Union Square,-76.64234,39.28711,""(39.287110000000, -76.642340000000)"",SCHOOL,1"
"01/02/2018,15:00:00,7C,2600 TOLLEY ST,AUTO THEFT,O,,831,SOUTHWESTERN,Morrell Park,-76.65037,39.26327,""(39.263270000000, -76.650370000000)"",PARK,1"
"01/02/2018,14:30:00,5A,3000 GRAYSON ST,BURGLARY,I,,813,SOUTHWESTERN,Rosemont,-76.66823,39.30652,""(39.306520000000, -76.668230000000)"",ROW/TOWNHO,1"
"01/02/2018,14:30:00,7A,5200 LOCH RAVEN BLVD,AUTO THEFT,O,,415,NORTHEASTERN,Perring Loch,-76.59029,39.35234,""(39.352340000000, -76.590290000000)"",STREET,1"
"01/02/2018,14:09:00,5A,2400 W ROGERS AVE,BURGLARY,I,,533,NORTHERN,Mount Washington,-76.66712,39.3574,""(39.357400000000, -76.667120000000)"",ROW/TOWNHO,1"
"01/02/2018,14:00:00,3B,5900 BERTRAM AVE,ROBBERY - STREET,,,425,NORTHEASTERN,Glenham-Belhar,-76.55177,39.35208,""(39.352080000000, -76.551770000000)"",,1"
"01/02/2018,14:00:00,4C,3800 EDGEWOOD RD,AGG. ASSAULT,,OTHER,643,NORTHWESTERN,Ashburton,-76.67191,39.33068,""(39.330680000000, -76.671910000000)"",,1"
"01/02/2018,13:50:00,3AF,3100 CHESLEY AVE,ROBBERY - STREET,,FIREARM,424,NORTHEASTERN,North Harford Road,-76.54634,39.36433,""(39.364330000000, -76.546340000000)"",,1"
"01/02/2018,13:30:00,4B,0 E PLEASANT ST,AGG. ASSAULT,,KNIFE,111,CENTRAL,Downtown,-76.6147,39.29356,""(39.293560000000, -76.614700000000)"",,1"
"01/02/2018,13:30:00,5A,2400 LOYOLA NORTHWAY,BURGLARY,I,,533,NORTHERN,Greenspring,-76.65851,39.33868,""(39.338680000000, -76.658510000000)"",APT/CONDO,1"
"01/02/2018,13:30:00,6D,1900 MOSHER ST,LARCENY FROM AUTO,,,722,WESTERN,Midtown-Edmondson,-76.64771,39.29984,""(39.299840000000, -76.647710000000)"",,1"
"01/02/2018,13:30:00,7A,4200 GLENMORE AVE,AUTO THEFT,O,,445,NORTHEASTERN,Cedmont,-76.53469,39.35109,""(39.351090000000, -76.534690000000)"",STREET,1"
"01/02/2018,13:22:00,3JO,300 GWYNN AVE,ROBBERY - RESIDENCE,I,OTHER,843,SOUTHWESTERN,Allendale,-76.67363,39.29074,""(39.290740000000, -76.673630000000)"",ROW/TOWNHO,1"
"01/02/2018,13:05:00,5A,3100 BRIGHTWOOD AVE,BURGLARY,,,622,NORTHWESTERN,Howard Park,-76.70108,39.32594,""(39.325940000000, -76.701080000000)"",,1"
"01/02/2018,13:00:00,7A,1200 EVESHAM,AUTO THEFT,,,414,NORTHEASTERN,Ramblewood,-76.59329,39.36159,""(39.361590000000, -76.593290000000)"",,1"
"01/02/2018,13:00:00,7A,4200 WABASH AVE,AUTO THEFT,O,,643,NORTHWESTERN,Ashburton,-76.67181,39.33467,""(39.334670000000, -76.671810000000)"",STREET,1"
"01/02/2018,13:00:00,7A,1200 EVESHAM,AUTO THEFT,,,414,NORTHEASTERN,Ramblewood,-76.59329,39.36159,""(39.361590000000, -76.593290000000)"",,1"
"01/02/2018,12:30:00,6E,1200 DARLEY AVE,LARCENY,O,,342,EASTERN,East Baltimore Midway,-76.5991,39.3163,""(39.316300000000, -76.599100000000)"",YARD,1"
"01/02/2018,12:00:00,4E,1500 MADISON AVE,COMMON ASSAULT,,HANDS,132,CENTRAL,Madison Park,-76.62921,39.30495,""(39.304950000000, -76.629210000000)"",,1"
"01/02/2018,12:00:00,6D,400 W MONUMENT ST,LARCENY FROM AUTO,O,,143,CENTRAL,Seton Hill,-76.62182,39.29747,""(39.297470000000, -76.621820000000)"",STREET,1"
"01/02/2018,12:00:00,6D,2800 STEELE RD,LARCENY FROM AUTO,O,,632,NORTHWESTERN,Cheswolde,-76.68022,39.36335,""(39.363350000000, -76.680220000000)"",STREET,1"
"01/02/2018,12:00:00,6E,2300 N HOWARD ST,LARCENY,O,,514,NORTHERN,Old Goucher,-76.61952,39.31524,""(39.315240000000, -76.619520000000)"",PARKING LO,1"
"01/02/2018,11:50:00,4F,500 E BALTIMORE ST,ASSAULT BY THREAT,I,,111,CENTRAL,Downtown,-76.60882,39.28981,""(39.289810000000, -76.608820000000)"",POLICE DEP,1"
"01/02/2018,11:40:00,3AF,3600 ELKADER RD,ROBBERY - STREET,O,FIREARM,412,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60282,39.33277,""(39.332770000000, -76.602820000000)"",ALLEY,1"
"01/02/2018,11:30:00,4C,800 HERNDON CT,AGG. ASSAULT,I,OTHER,913,SOUTHERN,Brooklyn,-76.60165,39.22985,""(39.229850000000, -76.601650000000)"",ROW/TOWNHO,1"
"01/02/2018,11:16:00,7A,2200 ENSLOW AVE,AUTO THEFT,O,,533,NORTHERN,Mount Washington,-76.66045,39.35727,""(39.357270000000, -76.660450000000)"",OTHER - OU,1"
"01/02/2018,11:03:00,5A,5900 LILLYAN AVE,BURGLARY,I,,425,NORTHEASTERN,Glenham-Belhar,-76.54447,39.34867,""(39.348670000000, -76.544470000000)"",ROW/TOWNHO,1"
"01/02/2018,11:00:00,7A,5000 LIBERTY HEIGHTS AVE,AUTO THEFT,,,622,NORTHWESTERN,Howard Park,-76.70043,39.33293,""(39.332930000000, -76.700430000000)"",,1"
"01/02/2018,10:55:00,4E,2200 MCCULLOH ST,COMMON ASSAULT,,HANDS,131,CENTRAL,Druid Heights,-76.63663,39.30973,""(39.309730000000, -76.636630000000)"",,1"
"01/02/2018,10:55:00,4E,2200 MCCULLOH ST,COMMON ASSAULT,,HANDS,131,CENTRAL,Druid Heights,-76.63663,39.30973,""(39.309730000000, -76.636630000000)"",,1"
"01/02/2018,10:55:00,4E,2200 MCCULLOH ST,COMMON ASSAULT,,HANDS,131,CENTRAL,Druid Heights,-76.63663,39.30973,""(39.309730000000, -76.636630000000)"",,1"
"01/02/2018,10:40:00,4C,1500 LOCHWOOD RD,AGG. ASSAULT,I,OTHER,412,NORTHEASTERN,Hillen,-76.59142,39.34275,""(39.342750000000, -76.591420000000)"",ROW/TOWNHO,1"
"01/02/2018,10:40:00,4E,1500 LOCHWOOD RD,COMMON ASSAULT,I,HANDS,412,NORTHEASTERN,Hillen,-76.59142,39.34275,""(39.342750000000, -76.591420000000)"",ROW/TOWNHO,1"
"01/02/2018,10:40:00,4E,1500 LOCHWOOD RD,COMMON ASSAULT,I,HANDS,412,NORTHEASTERN,Hillen,-76.59142,39.34275,""(39.342750000000, -76.591420000000)"",ROW/TOWNHO,1"
"01/02/2018,10:30:00,5A,2800 SPELMAN RD,BURGLARY,I,,922,SOUTHERN,Cherry Hill,-76.62861,39.24667,""(39.246670000000, -76.628610000000)"",ROW/TOWNHO,1"
"01/02/2018,10:11:00,3AF,POTOMAC ST & E FEDERAL ST,ROBBERY - STREET,O,FIREARM,332,EASTERN,Berea,-76.57587,39.30922,""(39.309220000000, -76.575870000000)"",STREET,1"
"01/02/2018,10:05:00,4E,3000 E MONUMENT ST,COMMON ASSAULT,,HANDS,224,EASTERN,Ellwood Park/Monument,-76.57485,39.29911,""(39.299110000000, -76.574850000000)"",,1"
"01/02/2018,10:00:00,6D,400 N PATTERSON PARK AVE,LARCENY FROM AUTO,O,,321,EASTERN,CARE,-76.58497,39.29576,""(39.295760000000, -76.584970000000)"",STREET,1"
"01/02/2018,10:00:00,6D,1100 WHITMORE AVE,LARCENY FROM AUTO,O,,723,WESTERN,Bridgeview/Greenlawn,-76.65822,39.3006,""(39.300600000000, -76.658220000000)"",STREET,1"
"01/02/2018,10:00:00,6E,4100 PARK HEIGHTS AVE,LARCENY,,,614,NORTHWESTERN,Central Park Heights,-76.66398,39.33625,""(39.336250000000, -76.663980000000)"",,1"
"01/02/2018,10:00:00,6E,0 N EAST AVE,LARCENY,O,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57206,39.29593,""(39.295930000000, -76.572060000000)"",STREET,1"
"01/02/2018,10:00:00,7A,1900 RIGGS AVE,AUTO THEFT,,,722,WESTERN,Bridgeview/Greenlawn,-76.64886,39.30088,""(39.300880000000, -76.648860000000)"",,1"
"01/02/2018,09:45:00,6G,800 BRADDISH AVE,LARCENY,I,,721,WESTERN,Evergreen Lawn,-76.65951,39.29739,""(39.297390000000, -76.659510000000)"",SCHOOL,1"
"01/02/2018,09:30:00,4E,2600 AISQUITH ST,COMMON ASSAULT,I,HANDS,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59651,39.31912,""(39.319120000000, -76.596510000000)"",ROW/TOWNHO,1"
"01/02/2018,09:30:00,7A,4800 BOWLAND AVE,AUTO THEFT,O,,443,NORTHEASTERN,Frankford,-76.55081,39.31873,""(39.318730000000, -76.550810000000)"",STREET,1"
"01/02/2018,09:10:00,7A,400 LAURENS ST,AUTO THEFT,O,,132,CENTRAL,Madison Park,-76.63219,39.30686,""(39.306860000000, -76.632190000000)"",STREET,1"
"01/02/2018,09:00:00,3K,200 N GILMOR ST,ROBBERY - RESIDENCE,,,711,WESTERN,Franklin Square,-76.64256,39.29095,""(39.290950000000, -76.642560000000)"",,1"
"01/02/2018,08:25:00,7A,3800 FORDS LN,AUTO THEFT,O,,632,NORTHWESTERN,Glen,-76.69896,39.35759,""(39.357590000000, -76.698960000000)"",DRIVEWAY,1"
"01/02/2018,08:00:00,7A,2300 ASHLAND AVE,AUTO THEFT,O,,323,EASTERN,Milton-Montford,-76.58481,39.30089,""(39.300890000000, -76.584810000000)"",STREET,1"
"01/02/2018,07:37:00,7A,2700 MOSHER ST,AUTO THEFT,,,721,WESTERN,Mosher,-76.6622,39.29927,""(39.299270000000, -76.662200000000)"",,1"
"01/02/2018,06:45:00,5A,1200 N AUGUSTA AVE,BURGLARY,I,,844,SOUTHWESTERN,Edmondson Village,-76.68546,39.30046,""(39.300460000000, -76.685460000000)"",ROW/TOWNHO,1"
"01/02/2018,06:45:00,7A,3900 LYNDALE AVE,AUTO THEFT,O,,432,NORTHEASTERN,Belair-Edison,-76.56066,39.31801,""(39.318010000000, -76.560660000000)"",STREET,1"
"01/02/2018,06:00:00,4E,2100 HAINES ST,COMMON ASSAULT,,HANDS,941,SOUTHERN,Carroll - Camden Industri,-76.62815,39.27199,""(39.271990000000, -76.628150000000)"",,1"
"01/02/2018,05:00:00,7A,1500 N LUZERNE AVE,AUTO THEFT,O,,332,EASTERN,Berea,-76.58145,39.30859,""(39.308590000000, -76.581450000000)"",STREET,1"
"01/02/2018,03:00:00,5D,6200 BELAIR RD,BURGLARY,I,,445,NORTHEASTERN,Cedmont,-76.53517,39.35077,""(39.350770000000, -76.535170000000)"",CAR  REPAI,1"
"01/02/2018,02:00:00,4E,1200 WILLIAM ST,COMMON ASSAULT,O,HANDS,942,SOUTHERN,Riverside,-76.61022,39.27432,""(39.274320000000, -76.610220000000)"",STREET,1"
"01/02/2018,01:10:00,3D,2400 E MONUMENT ST,ROBBERY - COMMERCIAL,O,,323,EASTERN,Milton-Montford,-76.58287,39.29885,""(39.298850000000, -76.582870000000)"",PIZZA/OTHE,1"
"01/02/2018,01:00:00,6D,800 JACK ST,LARCENY FROM AUTO,O,,913,SOUTHERN,Brooklyn,-76.60073,39.23163,""(39.231630000000, -76.600730000000)"",STREET,1"
"01/02/2018,00:45:00,3AF,5600 THE ALAMEDA,ROBBERY - STREET,O,FIREARM,522,NORTHERN,Glen Oaks,-76.59543,39.35732,""(39.357320000000, -76.595430000000)"",STREET,1"
"01/02/2018,00:00:00,5A,800 OLDHAM ST,BURGLARY,I,,242,SOUTHEASTERN,Greektown,-76.55555,39.28383,""(39.283830000000, -76.555550000000)"",VACANT BUI,1"
"01/02/2018,00:00:00,6J,500 N CLINTON ST,LARCENY,O,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57063,39.29733,""(39.297330000000, -76.570630000000)"",PORCH/DECK,1"
"01/01/2018,23:41:00,4C,4100 8TH ST,AGG. ASSAULT,,OTHER,913,SOUTHERN,Brooklyn,-76.60171,39.23062,""(39.230620000000, -76.601710000000)"",,1"
"01/01/2018,23:00:00,7A,4000 MAINE AVE,AUTO THEFT,O,,621,NORTHWESTERN,Central Forest Park,-76.68624,39.32713,""(39.327130000000, -76.686240000000)"",STREET,1"
"01/01/2018,22:30:00,4E,1700 HARMAN AVE,COMMON ASSAULT,I,HANDS,831,SOUTHWESTERN,Morrell Park,-76.65378,39.2681,""(39.268100000000, -76.653780000000)"",ROW/TOWNHO,1"
"01/01/2018,22:30:00,4E,1700 HARMAN AVE,COMMON ASSAULT,I,HANDS,831,SOUTHWESTERN,Morrell Park,-76.65378,39.2681,""(39.268100000000, -76.653780000000)"",ROW/TOWNHO,1"
"01/01/2018,21:30:00,4B,200 S HILTON ST,AGG. ASSAULT,I,KNIFE,842,SOUTHWESTERN,Carroll-South Hilton,-76.6721,39.28285,""(39.282850000000, -76.672100000000)"",ROW/TOWNHO,1"
"01/01/2018,21:15:00,4E,2800 BARTOL AVE,COMMON ASSAULT,,HANDS,632,NORTHWESTERN,Cheswolde,-76.68356,39.36649,""(39.366490000000, -76.683560000000)"",,1"
"01/01/2018,21:15:00,4E,2800 BARTOL AVE,COMMON ASSAULT,,HANDS,632,NORTHWESTERN,Cheswolde,-76.68356,39.36649,""(39.366490000000, -76.683560000000)"",,1"
"01/01/2018,21:00:00,3B,100 N HIGHLAND AVE,ROBBERY - STREET,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.56954,39.29381,""(39.293810000000, -76.569540000000)"",STREET,1"
"01/01/2018,2047,9S,6200 SHIPVIEW WY,SHOOTING,Outside,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,-76.54173,39.27663,""(39.276630000000, -76.541730000000)"",Street,1"
"01/01/2018,20:47:00,4A,6200 SHIPVIEW WAY,AGG. ASSAULT,O,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,-76.54173,39.27663,""(39.276630000000, -76.541730000000)"",STREET,1"
"01/01/2018,20:35:00,4E,4800 CURTIS AVE,COMMON ASSAULT,I,HANDS,911,SOUTHERN,Curtis Bay,-76.58666,39.22301,""(39.223010000000, -76.586660000000)"",TAVERN/NIG,1"
"01/01/2018,20:00:00,7A,2900 E FAYETTE ST,AUTO THEFT,O,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57629,39.29466,""(39.294660000000, -76.576290000000)"",STREET,1"
"01/01/2018,00:14:00,4F,100 N BROADWAY,ASSAULT BY THREAT,,,212,SOUTHEASTERN,Washington Hill,-76.5941,39.29296,""(39.292960000000, -76.594100000000)"",,1"
"01/01/2018,19:31:00,4E,4900 GILRAY DR,COMMON ASSAULT,I,HANDS,421,NORTHEASTERN,Lauraville,-76.57482,39.35128,""(39.351280000000, -76.574820000000)"",ROW/TOWNHO,1"
"01/01/2018,19:30:00,3D,6400 HOLABIRD AVE,ROBBERY - COMMERCIAL,I,,243,SOUTHEASTERN,Broening Manor,-76.53675,39.27235,""(39.272350000000, -76.536750000000)"",LIQUOR STO,1"
01/01/2018,19:30:00,6D,,LARCENY FROM AUTO,O,,232,SOUTHEASTERN,,,,,STREET,1
"01/01/2018,19:00:00,6E,1700 ENSOR ST,LARCENY,O,,343,EASTERN,Oliver,-76.60395,39.30988,""(39.309880000000, -76.603950000000)"",STREET,1"
"01/01/2018,18:54:00,4E,400 N EUTAW ST,COMMON ASSAULT,O,HANDS,111,CENTRAL,Downtown,-76.62117,39.29395,""(39.293950000000, -76.621170000000)"",STREET,1"
"01/01/2018,18:25:00,4E,1900 N FOREST PARK AVE,COMMON ASSAULT,O,HANDS,821,SOUTHWESTERN,Franklintown,-76.70938,39.30725,""(39.307250000000, -76.709380000000)"",STREET,1"
"01/01/2018,18:25:00,4E,1900 N FOREST PARK AVE,COMMON ASSAULT,O,HANDS,821,SOUTHWESTERN,Franklintown,-76.70938,39.30725,""(39.307250000000, -76.709380000000)"",STREET,1"
"01/01/2018,18:23:00,3AF,4500 THE ALAMEDA,ROBBERY - STREET,O,FIREARM,524,NORTHERN,Kenilworth Park,-76.5997,39.34531,""(39.345310000000, -76.599700000000)"",STREET,1"
"01/01/2018,18:23:00,3AF,4500 THE ALAMEDA,ROBBERY - STREET,O,FIREARM,524,NORTHERN,Kenilworth Park,-76.5997,39.34531,""(39.345310000000, -76.599700000000)"",STREET,1"
"01/01/2018,18:20:00,5B,700 N GRANTLEY ST,BURGLARY,I,,844,SOUTHWESTERN,Edgewood,-76.67567,39.29697,""(39.296970000000, -76.675670000000)"",ROW/TOWNHO,1"
"01/01/2018,18:14:00,4E,2400 W LAFAYETTE AVE,COMMON ASSAULT,,HANDS,723,WESTERN,Bridgeview/Greenlawn,-76.65531,39.29844,""(39.298440000000, -76.655310000000)"",,1"
"01/01/2018,18:00:00,6D,500 N WASHINGTON ST,LARCENY FROM AUTO,O,,321,EASTERN,Dunbar-Broadway,-76.58951,39.29659,""(39.296590000000, -76.589510000000)"",STREET,1"
"01/01/2018,18:00:00,6E,4400 ROLAND AVE,LARCENY,O,,541,NORTHERN,Keswick,-76.63515,39.34363,""(39.343630000000, -76.635150000000)"",PARKING LO,1"
"01/01/2018,18:00:00,6E,3600 REXMERE RD,LARCENY,O,,412,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60193,39.3324,""(39.332400000000, -76.601930000000)"",STREET,1"
"01/01/2018,18:00:00,7A,4500 WESTCHESTER RD,AUTO THEFT,,,641,NORTHWESTERN,Windsor Hills,-76.69035,39.31822,""(39.318220000000, -76.690350000000)"",,1"
"01/01/2018,1742,1F,5100 GOODNOW RD,HOMICIDE,Outside,FIREARM,443,NORTHEASTERN,Frankford,-76.54379,39.32599,""(39.325990000000, -76.543790000000)"",Parking Lo,1"
"01/01/2018,1742,9S,5100 GOODNOW RD,SHOOTING,Outside,FIREARM,443,NORTHEASTERN,Frankford,-76.54379,39.32599,""(39.325990000000, -76.543790000000)"",Parking Lo,1"
"01/01/2018,17:30:00,4A,5100 GOODNOW RD,AGG. ASSAULT,O,FIREARM,443,NORTHEASTERN,Frankford,-76.54382,39.3259,""(39.325900000000, -76.543820000000)"",PARKING LO,1"
"01/01/2018,17:05:00,6E,3300 CLIFTMONT AVE,LARCENY,O,,434,NORTHEASTERN,Belair-Edison,-76.57204,39.31855,""(39.318550000000, -76.572040000000)"",STREET,1"
"01/01/2018,17:00:00,3JF,5300 READY AVE,ROBBERY - RESIDENCE,I,FIREARM,524,NORTHERN,Woodbourne-McCabe,-76.60783,39.35422,""(39.354220000000, -76.607830000000)"",ROW/TOWNHO,1"
"01/01/2018,17:00:00,5A,1200 HOLLINS ST,BURGLARY,I,,931,SOUTHERN,Hollins Market,-76.63758,39.28754,""(39.287540000000, -76.637580000000)"",ROW/TOWNHO,1"
"01/01/2018,17:00:00,5D,3300 FOSTER AVE,BURGLARY,O,,232,SOUTHEASTERN,Canton,-76.5697,39.2845,""(39.284500000000, -76.569700000000)"",SHED/GARAG,1"
"01/01/2018,17:00:00,6D,500 CHESTNUT HILL AVE,LARCENY FROM AUTO,O,,543,NORTHERN,Waverly,-76.60914,39.33442,""(39.334420000000, -76.609140000000)"",STREET,1"
"01/01/2018,17:00:00,6E,6400 ERDMAN AVE,LARCENY,O,,241,SOUTHEASTERN,Pulaski Industrial Area,-76.53955,39.30208,""(39.302080000000, -76.539550000000)"",PARKING LO,1"
"01/01/2018,16:40:00,5A,2300 WASHINGTON BLVD,BURGLARY,,,831,SOUTHWESTERN,Morrell Park,-76.64929,39.26941,""(39.269410000000, -76.649290000000)"",,1"
"01/01/2018,16:30:00,7A,5300 LEITH RD,AUTO THEFT,O,,413,NORTHEASTERN,New Northwood,-76.59109,39.35383,""(39.353830000000, -76.591090000000)"",STREET,1"
"01/01/2018,16:00:00,6C,4600 HARFORD RD,LARCENY,I,,421,NORTHEASTERN,Lauraville,-76.56989,39.34244,""(39.342440000000, -76.569890000000)"",SPECIALTY,1"
"01/01/2018,16:00:00,6D,3100 LYNDALE AVE,LARCENY FROM AUTO,O,,434,NORTHEASTERN,Four By Four,-76.57918,39.31647,""(39.316470000000, -76.579180000000)"",STREET,1"
"01/01/2018,16:00:00,6E,3400 ELMORA AVE,LARCENY,O,,434,NORTHEASTERN,Four By Four,-76.57519,39.31588,""(39.315880000000, -76.575190000000)"",STREET,1"
"01/01/2018,16:00:00,6E,1100 E COLD SPRING LN,LARCENY,,,413,NORTHEASTERN,New Northwood,-76.59938,39.34508,""(39.345080000000, -76.599380000000)"",,1"
"01/01/2018,16:00:00,7A,400 N LINWOOD AVE,AUTO THEFT,,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57643,39.29637,""(39.296370000000, -76.576430000000)"",,1"
"01/01/2018,1539,1F,2000 EAGLE ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,Carrollton Ridge,-76.64759,39.28094,""(39.280940000000, -76.647590000000)"",Street,1"
"01/01/2018,15:50:00,4E,1400 LIMIT AVE,COMMON ASSAULT,O,HANDS,414,NORTHEASTERN,Idlewood,-76.58451,39.37122,""(39.371220000000, -76.584510000000)"",STREET,1"
"01/01/2018,15:45:00,3B,3100 OAKFORD AVE,ROBBERY - STREET,O,,614,NORTHWESTERN,Central Park Heights,-76.66586,39.34087,""(39.340870000000, -76.665860000000)"",STREET,1"
"01/01/2018,15:30:00,4C,1600 DRUID HILL AVE,AGG. ASSAULT,O,OTHER,123,CENTRAL,Upton,-76.63185,39.30462,""(39.304620000000, -76.631850000000)"",STREET,1"
"01/01/2018,15:30:00,4E,500 LAURENS ST,COMMON ASSAULT,O,HANDS,131,CENTRAL,Druid Heights,-76.63353,39.30588,""(39.305880000000, -76.633530000000)"",STREET,1"
"01/01/2018,15:29:00,7A,4500 ERDMAN AVE,AUTO THEFT,O,,433,NORTHEASTERN,Orchard Ridge,-76.5629,39.30958,""(39.309580000000, -76.562900000000)"",PARKING LO,1"
"01/01/2018,15:17:00,6G,2400 N CHARLES ST,LARCENY,I,,514,NORTHERN,Old Goucher,-76.61687,39.31645,""(39.316450000000, -76.616870000000)"",GROCERY/CO,1"
"01/01/2018,15:05:00,5D,3300 NOBLE ST,BURGLARY,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57013,39.29305,""(39.293050000000, -76.570130000000)"",ROW/TOWNHO,1"
"01/01/2018,15:00:00,5E,2900 GREENMOUNT AVE,BURGLARY,I,,513,NORTHERN,Abell,-76.60946,39.32418,""(39.324180000000, -76.609460000000)"",VACANT BUI,1"
"01/01/2018,14:40:00,6E,2400 AISQUITH ST,LARCENY,O,,342,EASTERN,East Baltimore Midway,-76.59862,39.31688,""(39.316880000000, -76.598620000000)"",STREET,1"
"01/01/2018,14:07:00,3B,3300 BANCROFT RD,ROBBERY - STREET,,,632,NORTHWESTERN,Cross Country,-76.69402,39.36342,""(39.363420000000, -76.694020000000)"",,1"
"01/01/2018,14:00:00,6D,700 E PRATT ST,LARCENY FROM AUTO,O,,112,CENTRAL,Inner Harbor,-76.60533,39.28681,""(39.286810000000, -76.605330000000)"",INNER HARB,1"
"01/01/2018,13:57:00,5A,3900 KENYON AVE,BURGLARY,,,432,NORTHEASTERN,Belair-Edison,-76.56184,39.317,""(39.317000000000, -76.561840000000)"",,1"
"01/01/2018,13:45:00,4E,600 LAURENS ST,COMMON ASSAULT,,HANDS,123,CENTRAL,Upton,-76.63568,39.30428,""(39.304280000000, -76.635680000000)"",,1"
"01/01/2018,13:45:00,4E,600 LAURENS ST,COMMON ASSAULT,O,HANDS,123,CENTRAL,Upton,-76.63568,39.30428,""(39.304280000000, -76.635680000000)"",STREET,1"
"01/01/2018,13:20:00,4E,600 N PACA ST,COMMON ASSAULT,I,HANDS,143,CENTRAL,Seton Hill,-76.62262,39.29608,""(39.296080000000, -76.622620000000)"",ROW/TOWNHO,1"
"01/01/2018,13:00:00,4E,4100 EIERMAN AVE,COMMON ASSAULT,I,HANDS,422,NORTHEASTERN,Belair-Parkside,-76.56567,39.32972,""(39.329720000000, -76.565670000000)"",ROW/TOWNHO,1"
"01/01/2018,13:00:00,4E,WARWICK AV & W FRANKLIN ST,COMMON ASSAULT,O,HANDS,842,WESTERN,Penrose/Fayette Street Ou,-76.65662,39.29332,""(39.293320000000, -76.656620000000)"",GAS STATIO,1"
"01/01/2018,13:00:00,6C,6600 REISTERSTOWN RD,LARCENY,I,,631,NORTHWESTERN,Reisterstown Station,-76.70439,39.35756,""(39.357560000000, -76.704390000000)"",ROW/TOWNHO,1"
"01/01/2018,12:47:00,4D,2800 EDGECOMBE CIR,AGG. ASSAULT,I,HANDS,532,NORTHERN,Parklane,-76.66292,39.34203,""(39.342030000000, -76.662920000000)"",APT/CONDO,1"
"01/01/2018,12:30:00,6E,2400 MARBOURNE AVE,LARCENY,O,,923,SOUTHERN,Lakeland,-76.65154,39.25428,""(39.254280000000, -76.651540000000)"",PARKING LO,1"
"01/01/2018,12:00:00,6E,3600 WINDSOR MILL RD,LARCENY,O,,812,SOUTHWESTERN,Mount Holly,-76.67847,39.31222,""(39.312220000000, -76.678470000000)"",STREET,1"
"01/01/2018,11:40:00,8EO,3200 TIOGA PKWY,ARSON,I,,731,NORTHWESTERN,Mondawmin,-76.65821,39.318,""(39.318000000000, -76.658210000000)"",RETAIL/SMA,1"
"01/01/2018,11:30:00,6C,100 E PATAPSCO AVE,LARCENY,I,,913,SOUTHERN,Brooklyn,-76.60945,39.23853,""(39.238530000000, -76.609450000000)"",RETAIL/SMA,1"
"01/01/2018,11:00:00,5A,3100 MORAVIA RD,BURGLARY,I,,422,NORTHEASTERN,Beverly Hills,-76.56788,39.34194,""(39.341940000000, -76.567880000000)"",ROW/TOWNHO,1"
"01/01/2018,11:00:00,5F,800 N WOLFE ST,BURGLARY,I,,321,EASTERN,Middle East,-76.59101,39.29972,""(39.299720000000, -76.591010000000)"",HOTEL/MOTE,1"
"01/01/2018,10:20:00,6J,3500 PULASKI HWY,LARCENY,O,,223,SOUTHEASTERN,Baltimore Highlands,-76.56868,39.29613,""(39.296130000000, -76.568680000000)"",GAS STATIO,1"
